"no_of_dependents","education","self_employed","annual_income","loan_amount","loan_term","credit_score","residential_assets_value","commercial_assets_value","luxury_assets_value","bank_asset_value","loan_status"
0.2,0,1,-0.0923187399831883,16.5033581197762,0,-1.41469282421462,15.7756054828566,15.9902623930848,16.410765339548,15.5202588320209,1
0,1,0,-1.73117249567462,12.899222326087,0.111111111111111,-0.034425777426721,13.1223653774023,0,12.899222326087,11.5129354649202,1
0,0,1,0.869617160096567,17.0658850886515,0.888888888888889,1.41543456583788,16.0237850813772,13.3046866008636,16.7386721924469,15.687312888712,1
0.8,1,0,1.40402599347421,17.3622502737355,0.111111111111111,0.992075345604617,15.3841266842114,16.0668024618339,17.3448079715793,15.856731016694,1
0.4,1,0,0.121444793367868,16.3412392822725,0.111111111111111,0.127958581018914,16.4827388339907,14.8802216397842,16.2836101741817,15.5019096967197,1
0.2,0,1,-1.19676366229698,15.3195881769627,1,-0.695562093955379,12.2060776455177,13.3046866008636,15.5019096967197,14.4573649704523,0
0.8,1,0,-0.270455017775735,16.25785768029,1,-1.52488221030273,16.2224557563726,15.607270193859,16.648723960844,15.4641693758593,0
0.2,1,0,0.0501902822508495,16.231424425551,0.222222222222222,0.568716125371353,16.4616854262704,15.8436589368355,16.7493674809917,14.8087627013449,1
0.8,0,0,-0.234827762217226,16.648723960844,0.888888888888889,-1.72786265835978,13.8155115579638,14.557448378884,16.4545679590081,15.5559769082434,0
0.2,0,1,-0.412964040009773,15.8696344198649,0.666666666666667,-1.45528891382603,16.231424425551,13.1223653774023,16.2836101741817,15.0964446812041,0
0,1,0,-1.41052719564804,15.009433329467,0.444444444444444,-0.683963211209263,14.8451303322882,12.6115410869661,14.8802216397842,14.2855148122098,0
0.4,1,0,-0.911745617828906,15.9196448341857,0.444444444444444,-0.991333603981358,14.2209763327389,15.2264977755769,15.5904630783675,14.6039683728739,0
0.8,1,0,-1.62429072899909,14.0778755916622,0.333333333333333,-0.747757066312905,13.1223653774023,12.6115410869661,14.2209763327389,13.458837042596,0
0,1,1,1.40402599347421,17.2936690116268,0.444444444444444,1.71120607586386,16.6368895038973,15.5733686479304,16.8456443065448,16.0668024618339,1
0.2,0,1,0.0145630266923401,16.8261314932731,0.888888888888889,0.910883166381799,16.2836101741817,15.039286283704,16.410765339548,14.9786616802699,1
0.4,1,0,0.0501902822508495,16.4182003174827,0,1.02687199384297,15.7614208498767,15.4641693758593,16.5563506464056,15.623799493078,1
1,0,1,-0.234827762217226,16.0015619470619,0.111111111111111,0.934080931874033,15.9073747430994,13.8155115579638,16.468752592994,14.9141231799657,1
0.2,1,0,-1.12550915117996,15.2505953213488,0.555555555555556,1.28204741425754,15.4641693758593,14.2209763327389,15.4249486703984,14.8087627013449,1
0.8,0,1,1.47528050459123,17.0926553286923,0.222222222222222,0.359936235941251,13.8155115579638,12.899222326087,17.1076368817468,15.4832175672016,1
0.4,0,1,-0.0923187399831883,16.6188709994769,0.444444444444444,-1.44948947245297,14.5086582385241,15.687312888712,16.249124001084,14.8802216397842,0
0.8,0,0,-0.0566914844246788,16.1857543928901,1,-1.61767327227167,13.9978329480912,12.899222326087,16.2224557563726,15.687312888712,0
0.6,1,1,-0.0923187399831883,16.1280460808214,0.111111111111111,-1.34509952773792,16.0237850813772,15.444751293773,16.6188709994769,15.0682738121739,0
0.8,1,0,1.51090776014974,17.0303784015956,0.666666666666667,-0.84054812828184,17.1333263669193,15.3630732794462,17.3737117169261,16.4473994700434,0
1,0,1,0.869617160096567,17.018257041553,0.333333333333333,0.83549042853204,14.2855148122098,15.0964446812041,16.6309193372672,16.0455250656504,1
0.2,1,0,0.299581071160416,16.6368895038973,0.111111111111111,1.19505579366166,16.231424425551,16.0876365465664,16.9422711377843,15.7756054828566,1
0,1,0,1.54653501570825,17.1441372826339,0.222222222222222,-0.834748686908781,16.8789015267211,16.7332813441026,17.3878562239121,15.8696344198649,0
1,1,0,0.0858175378093589,16.410765339548,0.333333333333333,0.69050439420558,14.2855148122098,12.2060776455177,16.249124001084,15.4832175672016,1
0.8,1,0,-0.484218551126792,16.0127352464116,0.888888888888889,0.394732884179601,15.8696344198649,14.2855148122098,16.410765339548,14.946912992036,1
0,1,1,-0.911745617828906,15.5733686479304,0.888888888888889,-0.614369914732562,15.444751293773,15.2971153261612,15.9555768391076,14.6484201156819,0
0.8,0,0,-0.804863851153377,16.195056784687,0,1.39803624171871,13.458837042596,14.771022387607,15.7756054828566,15.2264977755769,1
0,1,1,0.121444793367868,16.8789015267211,0.333333333333333,0.702103276951697,15.9196448341857,15.6718087045799,16.6309193372672,15.8169906933095,1
1,1,0,-0.697982084477849,16.0562203536232,0.444444444444444,-1.07832522457723,12.2060776455177,15.4832175672016,15.8949522246441,14.8451303322882,0
1,0,0,-0.0923187399831883,16.5563506464056,0.444444444444444,1.22985244190001,16.0668024618339,14.2209763327389,16.6947090714421,15.0682738121739,1
0.2,0,0,1.33277148235719,16.6777114960366,1,1.34584126936118,14.4032977784218,15.0964446812041,16.9935644299789,15.8169906933095,1
0.4,1,0,-0.341709528892754,16.5168718380298,0.555555555555556,-0.167812929007064,15.5559769082434,15.4641693758593,16.3804599923489,15.039286283704,1
1,0,0,1.65341678238377,17.4264284976355,0.666666666666667,-0.817350362789606,17.1724077155731,16.7003113266769,16.9422711377843,15.5382773342768,0
0.4,1,1,0.477717348952963,16.9977224399547,0.222222222222222,-0.0460246601728378,14.7318016898383,15.6560603500919,16.8211932118764,15.607270193859,1
1,1,0,-0.591100317802321,16.3881228645073,1,-0.422988349421634,13.7101511534169,15.3195881769627,15.9672728775028,15.2018051690841,0
0.8,0,0,-0.555473062243811,16.1378983762937,0.555555555555556,-1.54807997579497,15.8436589368355,15.6718087045799,15.9073747430994,15.039286283704,0
0.6,0,0,-0.662354828919339,16.1180957509583,0.888888888888889,-0.393991142556342,15.009433329467,11.5129354649202,16.0978930456816,14.557448378884,0
0.4,1,1,-0.0566914844246788,16.3881228645073,0.888888888888889,0.893484842262624,15.9196448341857,15.009433329467,16.6188709994769,15.7895917228752,1
0,1,1,-1.33927268453102,15.3841266842114,0.111111111111111,1.36323959348035,13.1223653774023,11.5129354649202,15.009433329467,13.5923682566493,0
0.8,1,0,-0.911745617828906,15.5019096967197,0.444444444444444,-0.0460246601728378,15.039286283704,14.2209763327389,16.1080454161149,14.8802216397842,1
0,1,0,0.869617160096567,17.1223972967852,1,-0.272202873722116,16.2665157422835,14.8451303322882,17.0812700068993,15.623799493078,1
0.4,1,0,-1.55303621788208,14.5086582385241,0.333333333333333,1.19505579366166,14.4573649704523,13.9108216468591,14.6039683728739,12.899222326087,1
0.8,1,1,1.11900794900613,17.1654146803266,0,-1.28710511400734,15.7324333172051,16.231424425551,17.0888746059953,16.25785768029,1
0.2,0,0,0.65585362674551,17.0812700068993,0.111111111111111,-0.382392259810225,16.4896592763563,16.2920490421154,16.5168718380298,16.0562203536232,1
0.2,0,1,-1.268018173414,15.5904630783675,0.777777777777778,-1.15951740380005,15.2505953213488,14.6909797119848,15.3841266842114,14.2209763327389,0
0.6,1,0,0.442090093394453,16.7224116724565,0.888888888888889,-0.3301972874527,14.4032977784218,16.0562203536232,16.6890752540412,15.0682738121739,0
0,0,1,1.33277148235719,17.0581029485123,0.444444444444444,0.667306628713346,17.0463149932234,14.7318016898383,17.367997415826,15.9672728775028,1
0.8,1,1,1.3683987379157,16.8456443065448,0.222222222222222,0.487523946148536,13.9108216468591,16.0347141507149,16.8310455078341,15.7176182336149,1
0.6,0,1,-1.05425464006294,15.623799493078,0.333333333333333,-1.47268723794521,15.5202588320209,13.3046866008636,15.3195881769627,14.8802216397842,0
0.2,1,1,1.47528050459123,17.1896793014851,0.222222222222222,0.400532325552659,16.1080454161149,16.3727379468513,16.968246623063,16.2750994852381,1
0.4,0,0,-0.519845806685302,15.8949522246441,0.555555555555556,-0.196810135872356,16.1668859103658,14.9141231799657,16.0015619470619,14.8087627013449,1
0,0,1,1.26151697124017,16.9767573123687,0,-1.38569561734933,17.0658850886515,15.4832175672016,17.022313842084,15.8304137118399,0
1,1,0,-0.733609340036358,15.8949522246441,0.222222222222222,-1.54807997579497,14.9786616802699,12.899222326087,15.9196448341857,14.6039683728739,0
0.6,0,1,0.0501902822508495,16.6066757271267,0.333333333333333,-1.53648109304885,16.0668024618339,15.7614208498767,16.4255804242357,15.8033850431049,0
0.6,1,1,0.762735393421038,16.8310455078341,0.444444444444444,-0.243205666856824,0,16.3957274633142,17.1187275680309,16.1763646534219,1
0.2,0,1,-0.377336784451264,16.5627815363223,0.555555555555556,-0.950737514369949,16.1573164602654,14.8451303322882,16.5101378063019,14.9786616802699,0
0.2,0,0,-0.947372873387415,15.4641693758593,0,-1.32770120361875,15.623799493078,14.946912992036,15.9555768391076,14.1519835088709,0
0.4,0,1,0.157072048926378,16.727861276927,0.444444444444444,-0.492581645898335,15.7324333172051,15.2971153261612,16.7332813441026,15.2264977755769,0
0,0,1,1.40402599347421,17.005986949463,0.444444444444444,-0.00542857056142897,16.3727379468513,15.039286283704,17.1076368817468,15.6718087045799,1
0,0,1,1.0121261823306,16.9935644299789,1,0.742699366563105,16.7386721924469,16.5627815363223,16.8974205736309,15.8169906933095,1
0.4,0,1,0.406462837835944,16.8882039189507,1,0.458526739283244,16.7386721924469,14.7318016898383,17.0141837163313,16.0237850813772,1
0.6,1,1,1.0121261823306,17.1896793014851,0.111111111111111,-1.16531684517311,16.95966287974,15.5202588320209,17.2233525154577,15.747032114495,1
0.6,0,0,-1.37489994008953,15.3195881769627,0.222222222222222,1.27044853151142,14.1519835088709,13.9108216468591,15.2971153261612,13.7101511534169,1
0.2,1,0,-0.127945995541698,16.2750994852381,0.222222222222222,-1.69306601012143,16.2836101741817,13.9108216468591,16.5302053680103,15.1238436478847,0
1,1,1,0.299581071160416,16.5627815363223,0,0.754298249309222,16.3492074512868,15.3630732794462,16.5818297300835,15.5904630783675,1
0.8,0,1,-1.30364542897251,15.444751293773,0.666666666666667,-1.66986824462919,15.2018051690841,13.8155115579638,14.9786616802699,14.1519835088709,0
0.6,0,1,-0.127945995541698,16.3649558070148,0.777777777777778,0.812292663039806,14.6039683728739,15.9672728775028,16.2750994852381,15.623799493078,1
1,1,1,0.905244415655076,16.8112428815183,0.444444444444444,-0.451985556286926,16.8835635396095,14.1519835088709,16.8310455078341,15.2741258132219,0
0.8,1,0,0.762735393421038,16.6428242390649,0.111111111111111,0.591913890863587,16.5818297300835,15.7756054828566,16.9065530567771,16.0772737606047,1
0.8,0,1,-1.30364542897251,15.2741258132219,0.777777777777778,-0.886943659266307,15.0964446812041,13.9978329480912,15.4832175672016,13.8155115579638,0
1,1,0,-1.30364542897251,14.8802216397842,0.111111111111111,1.328442945242,13.5923682566493,13.3046866008636,15.5019096967197,14.2855148122098,1
0.4,1,0,1.0121261823306,16.7332813441026,0.888888888888889,0.736899925190047,16.8211932118764,16.3332071112204,16.7910401752212,15.7756054828566,1
1,0,1,0.905244415655076,16.7440341353008,0.666666666666667,-0.527378294136686,15.9555768391076,15.9555768391076,16.9156028918876,15.1238436478847,0
0.6,1,1,1.61778952682527,17.3477362312726,0,0.841289869905098,14.7318016898383,14.5086582385241,17.3120181497338,15.7176182336149,1
0.2,0,0,-0.983000128945924,15.7025803585118,0.888888888888889,-0.504180528644452,15.3415670788506,13.7101511534169,16.0127352464116,14.2855148122098,0
0.4,0,0,1.08338069344762,16.7332813441026,0.222222222222222,-1.32190176224569,16.7651989453729,16.1378983762937,17.2494977947075,15.8823734440195,0
0.4,1,1,-1.69554524011611,13.458837042596,0.111111111111111,-1.09572354869641,13.3046866008636,0,13.9978329480912,11.5129354649202,0
0.8,1,0,-0.127945995541698,16.195056784687,1,-0.608570473359503,16.2403133721781,15.7324333172051,16.648723960844,15.3195881769627,0
1,0,0,-1.41052719564804,14.7318016898383,0.111111111111111,1.31684406249589,14.6909797119848,13.8155115579638,15.2264977755769,13.3046866008636,1
0.8,0,0,1.26151697124017,17.0383784439426,0.222222222222222,1.27624797288448,16.4827388339907,15.4249486703984,17.0736071344473,15.9317661932487,1
1,1,1,1.29714422679868,17.1512801698912,0.444444444444444,0.348337353195134,17.0541890493443,13.5923682566493,17.0697535652798,16.1280460808214,1
0,0,0,-1.01862738450443,15.9672728775028,0.111111111111111,-0.214208459991532,13.7101511534169,13.8155115579638,15.2971153261612,14.8451303322882,1
0.2,0,1,-1.62429072899909,14.1519835088709,0.444444444444444,1.64161277938716,13.7101511534169,0,14.3461393972616,12.6115410869661,1
0,0,1,1.43965324903272,16.9065530567771,0.555555555555556,-1.23491014164981,17.0463149932234,16.5627815363223,17.2718272703932,15.7614208498767,0
0.2,1,0,-1.01862738450443,15.9788336985673,0.555555555555556,0.0757636086613887,13.1223653774023,14.4032977784218,15.5559769082434,14.6909797119848,1
0,0,1,-1.01862738450443,15.8949522246441,0.666666666666667,-1.53648109304885,14.8451303322882,15.1238436478847,15.747032114495,14.8802216397842,0
0.2,1,1,1.61778952682527,17.3564699109871,0,1.13126193855802,16.0668024618339,13.7101511534169,17.281246492014,16.0455250656504,1
0.2,1,1,0.513344604511472,16.4473994700434,0.333333333333333,-1.33930008636486,16.0772737606047,12.6115410869661,16.6604199999232,15.9317661932487,0
0.8,1,1,-0.947372873387415,15.8169906933095,0.888888888888889,1.67060998625245,14.8087627013449,14.2855148122098,15.8436589368355,14.9786616802699,1
0.8,0,0,0.157072048926378,16.3251099016435,0.222222222222222,0.823891545785923,16.3727379468513,14.8087627013449,16.8011925461698,15.2741258132219,1
0,1,0,-0.0210642288661694,16.4827388339907,0.111111111111111,1.58941780702963,14.9141231799657,16.0455250656504,16.4616854262704,15.1764873675101,1
0.2,1,0,-0.840491106711887,15.9073747430994,0.777777777777778,0.528120035759944,14.5086582385241,15.0964446812041,15.9073747430994,14.557448378884,1
0.6,0,1,1.22588971568166,17.2266583034829,0.555555555555556,0.939880373247091,16.357112630169,15.1238436478847,16.8112428815183,15.2505953213488,1
0.2,1,0,-0.234827762217226,16.1857543928901,0.888888888888889,-1.60027494815249,14.6039683728739,15.009433329467,16.357112630169,15.5019096967197,0
0.8,0,0,-1.62429072899909,14.4032977784218,1,1.02687199384297,13.7101511534169,12.6115410869661,14.0778755916622,12.2060776455177,1
0,1,0,1.15463520456464,16.8789015267211,0,0.359936235941251,15.623799493078,16.3251099016435,17.0141837163313,16.1378983762937,1
0.4,0,1,0.335208326718925,16.3804599923489,0.555555555555556,-0.799952038670431,14.557448378884,14.7318016898383,16.4965321551717,15.5382773342768,0
0.6,0,1,-0.377336784451264,16.1573164602654,0.666666666666667,0.0525658431691551,14.557448378884,15.747032114495,16.2750994852381,15.3415670788506,1
1,1,1,-0.234827762217226,16.2750994852381,1,-0.0576235429189546,13.7101511534169,14.8087627013449,16.5563506464056,14.6484201156819,1
0.6,1,1,-0.234827762217226,16.5755205612883,0.888888888888889,1.03847087658908,15.7895917228752,15.5019096967197,16.5168718380298,15.0964446812041,1
0.4,1,1,-1.12550915117996,15.4249486703984,0.666666666666667,0.238147967107024,13.8155115579638,13.7101511534169,15.5202588320209,14.6909797119848,1
0,1,1,-0.0210642288661694,16.727861276927,0.555555555555556,0.881885959516507,16.4965321551717,15.2018051690841,16.1668859103658,15.687312888712,1
0,1,0,1.04775343788911,16.9809856482995,0.444444444444444,-1.7104643342406,16.9156028918876,16.2665157422835,16.6604199999232,16.3004172910856,0
0.8,0,0,1.11900794900613,16.8456443065448,0.444444444444444,-0.312798963333525,16.195056784687,15.7614208498767,17.0343864228325,16.1763646534219,0
0.4,1,0,0.691480882304019,17.0018632324492,0.333333333333333,1.35164071073424,16.4329064637911,15.2264977755769,17.0774459106071,16.0237850813772,1
0.4,0,0,-0.947372873387415,15.9902623930848,0.888888888888889,-1.03772913496583,14.9786616802699,14.2209763327389,15.7176182336149,14.1519835088709,0
1,1,0,0.548971860069982,16.7493674809917,0.111111111111111,0.226549084360907,14.9786616802699,13.9108216468591,17.0383784439426,15.2741258132219,1
0.6,1,0,-0.662354828919339,15.747032114495,1,0.783295456174514,14.2209763327389,15.1238436478847,16.0347141507149,14.946912992036,1
0,0,1,-0.876118362270396,15.5019096967197,0,-1.2929045553804,11.5129354649202,15.4047459671625,15.623799493078,14.8087627013449,0
0.6,0,0,0.65585362674551,16.5627815363223,1,-1.68146712737531,15.3195881769627,15.0964446812041,16.8310455078341,15.3841266842114,0
0.8,1,0,-0.0923187399831883,16.4545679590081,0,0.551317801252178,16.2403133721781,14.3461393972616,16.5498781323189,15.3415670788506,1
0.2,0,1,-1.69554524011611,13.9978329480912,0.111111111111111,-1.42049226558768,13.458837042596,12.6115410869661,13.5923682566493,12.2060776455177,1
0.2,0,1,-0.270455017775735,16.4616854262704,0.555555555555556,-0.434587232167751,14.557448378884,13.9108216468591,16.4616854262704,15.5202588320209,0
1,0,0,-1.55303621788208,14.6909797119848,1,-1.56547829991414,14.0778755916622,13.458837042596,14.7318016898383,13.1223653774023,0
1,1,0,1.54653501570825,17.0658850886515,0.666666666666667,0.14535690513809,17.1548325713693,16.5498781323189,17.2430252804113,16.2224557563726,1
0.6,0,1,-1.51740896232357,14.8802216397842,0.444444444444444,0.255546291226199,13.3046866008636,13.1223653774023,14.8802216397842,12.899222326087,1
1,0,0,-0.234827762217226,16.5168718380298,0.111111111111111,1.53722283467211,15.9196448341857,15.6400600113056,16.5168718380298,15.0682738121739,1
0.2,1,1,-0.127945995541698,16.5101378063019,0.222222222222222,0.354136794568192,15.9555768391076,15.607270193859,16.4255804242357,15.6718087045799,1
0.4,0,0,-0.983000128945924,15.4249486703984,0.333333333333333,1.64741222076022,14.1519835088709,14.3461393972616,15.623799493078,14.2209763327389,1
1,1,1,1.22588971568166,17.1001741608237,0.444444444444444,1.17765746954249,13.1223653774023,16.6249133135677,17.010093731247,16.0772737606047,1
0.4,1,0,0.905244415655076,17.1583723979492,0.555555555555556,1.16025914542331,16.7961292444696,16.5101378063019,16.5627815363223,15.8696344198649,1
0.4,1,0,-0.662354828919339,16.3492074512868,0.888888888888889,1.13706137993108,15.6400600113056,15.0682738121739,16.0772737606047,14.5086582385241,1
0.8,0,0,-0.947372873387415,15.4249486703984,0.111111111111111,0.673106070086405,14.2209763327389,14.8451303322882,15.747032114495,14.1519835088709,1
0,1,1,-1.62429072899909,13.9108216468591,0.888888888888889,-0.701361535328438,14.2209763327389,13.1223653774023,14.4032977784218,13.3046866008636,0
0.6,0,1,1.22588971568166,17.1583723979492,0,1.21825355915389,17.0423545921642,15.2741258132219,16.7332813441026,16.1857543928901,1
0,1,1,1.3683987379157,16.8552597647819,0.888888888888889,-0.18521125312624,16.7493674809917,13.458837042596,17.3028856664485,15.4832175672016,1
0,1,0,-0.804863851153377,15.5382773342768,0.333333333333333,1.40383568309176,0,14.0778755916622,15.623799493078,14.4573649704523,1
0.6,0,1,-0.769236595594868,15.7614208498767,0.111111111111111,1.19505579366166,15.5559769082434,15.5382773342768,15.5904630783675,14.9141231799657,1
0.2,1,1,-0.0566914844246788,16.6890752540412,0.333333333333333,0.707902718324755,16.0347141507149,15.8033850431049,16.61279195377,14.9141231799657,1
1,0,0,1.61778952682527,16.8456443065448,0.666666666666667,-0.915940866131599,17.0658850886515,16.0978930456816,17.2749768791969,15.9196448341857,0
0.6,1,1,-0.62672757336083,16.0978930456816,0.222222222222222,-1.39149505872239,15.3195881769627,13.3046866008636,16.2134059216717,15.2971153261612,0
0.6,0,0,-0.804863851153377,15.5904630783675,0.111111111111111,-0.805751480043489,14.2855148122098,12.899222326087,16.0015619470619,14.8451303322882,0
0.4,1,0,0.976498926772095,16.9156028918876,0.444444444444444,0.783295456174514,16.0876365465664,15.3415670788506,16.9510048173717,15.747032114495,1
0.8,1,1,-0.911745617828906,15.9437423828612,0.555555555555556,0.934080931874033,15.6560603500919,14.0778755916622,15.9437423828612,14.2855148122098,1
0,1,0,-0.234827762217226,16.1763646534219,1,0.307741263583725,15.7324333172051,15.3415670788506,16.6368895038973,15.5019096967197,1
0,0,0,1.0121261823306,17.2430252804113,0.111111111111111,0.731100483816989,15.4249486703984,16.4965321551717,16.9851961806585,15.5202588320209,1
0.2,1,0,1.3683987379157,16.9334605084903,0.888888888888889,0.0989613741536223,15.9437423828612,16.5563506464056,17.1441372826339,16.2750994852381,1
0,1,0,0.192699304484887,16.410765339548,0,-0.811550921416547,15.039286283704,15.2264977755769,16.5101378063019,15.2264977755769,0
0.2,0,0,-1.30364542897251,15.009433329467,0.333333333333333,-1.70466489286754,14.9786616802699,13.5923682566493,14.8087627013449,13.5923682566493,0
1,1,1,-1.62429072899909,14.1519835088709,0.111111111111111,-0.747757066312905,13.1223653774023,11.5129354649202,14.0778755916622,12.6115410869661,0
0.2,1,1,0.0145630266923401,16.5433634517221,0.111111111111111,0.162755229257265,15.747032114495,15.009433329467,16.6834095168266,14.8087627013449,1
0.6,1,0,1.68904403794228,17.0581029485123,0.444444444444444,-1.13631963830782,17.010093731247,15.7176182336149,17.4264284976355,16.25785768029,0
0.4,1,1,1.26151697124017,16.8882039189507,0.777777777777778,1.18345691091554,16.5498781323189,12.6115410869661,17.1039124827945,15.7756054828566,1
0.6,0,0,-1.23239091785549,15.1764873675101,1,1.18345691091554,13.7101511534169,14.7318016898383,14.9786616802699,13.5923682566493,1
0.2,0,1,-0.911745617828906,15.7176182336149,0,-0.567974383748094,15.039286283704,14.771022387607,16.0562203536232,14.1519835088709,0
0,1,0,1.58216227126676,16.9334605084903,0.222222222222222,1.51402506917987,17.022313842084,16.3957274633142,17.1828064224335,15.5382773342768,1
0.4,0,1,-0.733609340036358,15.8696344198649,0.666666666666667,-0.260603990975999,15.7025803585118,14.8087627013449,16.0772737606047,14.3461393972616,1
0,0,0,0.0145630266923401,16.4255804242357,0.888888888888889,-1.44369003107991,14.3461393972616,15.1238436478847,16.4827388339907,15.8436589368355,0
0.4,0,1,0.905244415655076,16.9767573123687,0.222222222222222,-1.4030939414685,16.8211932118764,14.8802216397842,16.9110882117368,16.2042734389425,0
1,1,0,1.33277148235719,16.7493674809917,0.666666666666667,1.36903903485341,16.6662171172715,16.1280460808214,17.3028856664485,15.5019096967197,1
0.8,0,1,-1.41052719564804,14.8802216397842,0.111111111111111,-0.266403432349057,14.8451303322882,13.8155115579638,15.2264977755769,14.2855148122098,1
0.6,1,0,1.29714422679868,17.2332372743645,0,-0.91014142475854,16.2836101741817,14.4032977784218,17.018257041553,15.9073747430994,1
1,0,0,0.370835582277435,16.9767573123687,0.111111111111111,0.72530104244393,16.671980821656,15.444751293773,16.5627815363223,15.3841266842114,1
0.4,0,1,-1.12550915117996,15.7614208498767,0.666666666666667,1.26464909013836,15.3841266842114,15.0682738121739,15.3195881769627,14.557448378884,1
0.2,0,0,1.72467129350079,17.4713501838398,0.222222222222222,0.406331766925718,16.7807836755799,16.3492074512868,17.3934584793039,15.687312888712,1
0,1,0,0.263953815601906,16.8647836458397,0.222222222222222,-1.07832522457723,15.8823734440195,14.6909797119848,16.5880993427041,15.5382773342768,0
0.4,0,1,1.58216227126676,17.4264284976355,0.333333333333333,1.66481054487939,16.8974205736309,16.7224116724565,16.7704208890813,16.2750994852381,1
0.6,1,1,1.0121261823306,17.0964218113459,0.555555555555556,-1.10732243144253,16.6545890799524,14.1519835088709,16.9290259116191,15.9788336985673,0
0.2,0,1,-1.33927268453102,15.3195881769627,0.666666666666667,0.458526739283244,14.8087627013449,14.557448378884,15.1238436478847,14.2855148122098,1
0.8,1,1,-1.55303621788208,14.771022387607,0.888888888888889,-0.707160976701496,13.3046866008636,13.3046866008636,14.557448378884,12.6115410869661,0
0.6,1,0,-1.58866347344059,13.9978329480912,0,0.881885959516507,13.9108216468591,13.1223653774023,14.6484201156819,13.458837042596,1
0,1,0,1.54653501570825,17.3120181497338,0.111111111111111,0.0931619327805639,16.5498781323189,15.4249486703984,17.0383784439426,15.8696344198649,1
0.4,0,1,-0.448591295568283,16.3412392822725,0.666666666666667,1.40383568309176,15.1238436478847,15.7176182336149,16.4965321551717,15.4832175672016,1
0.6,1,1,0.976498926772095,17.0850795351708,1,1.39223680034565,13.9978329480912,16.2403133721781,16.9977224399547,15.4832175672016,1
0.6,1,1,0.976498926772095,17.1369430072587,0.222222222222222,-0.9855341626083,14.5086582385241,15.8949522246441,17.0774459106071,15.4832175672016,0
0.8,0,0,-0.840491106711887,15.7614208498767,0.111111111111111,-1.44369003107991,13.9108216468591,14.6484201156819,15.9317661932487,14.8087627013449,0
1,0,0,-1.58866347344059,14.6484201156819,0.111111111111111,-1.46688779657215,0,0,14.4573649704523,12.2060776455177,0
0.6,0,1,1.04775343788911,17.1758859798284,0.444444444444444,-0.138815722141772,16.7493674809917,15.8304137118399,16.6066757271267,16.2920490421154,1
0,0,1,-0.377336784451264,16.2134059216717,0.333333333333333,1.15445970405025,15.2971153261612,15.623799493078,16.5033581197762,15.2505953213488,1
0.2,0,1,-0.62672757336083,16.195056784687,0,-0.289601197841291,15.607270193859,15.1505118878545,16.2134059216717,15.3630732794462,1
0.4,1,0,0.263953815601906,16.40327466838,0.111111111111111,1.61261557252187,15.9437423828612,15.5019096967197,16.7386721924469,15.3195881769627,1
0.6,1,1,-0.947372873387415,15.3841266842114,0.555555555555556,1.71120607586386,15.7324333172051,12.6115410869661,15.8033850431049,15.009433329467,1
0.8,0,0,0.905244415655076,17.206657637443,0.222222222222222,0.0177691949308047,14.9786616802699,14.8802216397842,17.1405466146321,16.2134059216717,1
0.4,0,1,-0.911745617828906,15.747032114495,0.555555555555556,-1.59447550677943,15.5733686479304,14.2855148122098,15.6718087045799,15.0964446812041,0
0.4,1,0,-0.62672757336083,16.2836101741817,0.111111111111111,-1.20011349341146,15.5559769082434,15.1238436478847,15.7324333172051,14.771022387607,1
0.6,1,0,1.68904403794228,17.2266583034829,0,0.0699641672883303,16.1857543928901,15.3415670788506,17.2843666192529,15.5382773342768,1
0,1,1,-1.44615445120655,15.1505118878545,0.333333333333333,-0.272202873722116,14.7318016898383,13.8155115579638,14.557448378884,14.0778755916622,1
0,0,1,-0.911745617828906,15.9902623930848,0.666666666666667,-1.22331125890369,15.8033850431049,14.1519835088709,15.9555768391076,15.0964446812041,0
0,1,0,-1.12550915117996,15.7324333172051,0.111111111111111,1.05586920070826,11.5129354649202,15.039286283704,15.4047459671625,14.6909797119848,1
0.6,1,0,-0.697982084477849,15.9555768391076,0.555555555555556,-0.62016935610562,15.9788336985673,15.444751293773,16.3004172910856,14.5086582385241,0
1,1,1,0.335208326718925,16.2920490421154,0,0.168554670630323,14.7318016898383,0,16.7704208890813,15.2505953213488,1
1,0,0,0.513344604511472,16.8882039189507,0.444444444444444,-1.04932801771194,14.2855148122098,16.2042734389425,16.9200972812734,15.7025803585118,0
0.4,0,1,0.299581071160416,16.5755205612883,0,-0.904341983385482,16.4757701651602,15.2741258132219,16.8261314932731,15.5202588320209,0
1,0,1,0.513344604511472,16.5755205612883,0.777777777777778,-1.73366209973283,16.0347141507149,16.1080454161149,16.671980821656,15.7756054828566,0
0,1,1,-0.448591295568283,16.231424425551,1,-0.701361535328438,13.9108216468591,15.6718087045799,16.3004172910856,15.5019096967197,0
0.6,0,1,-0.733609340036358,16.249124001084,0.444444444444444,-1.02033081084665,14.4032977784218,15.2505953213488,16.2042734389425,14.2209763327389,0
0,1,0,-0.270455017775735,16.6428242390649,0.888888888888889,-0.759355949059022,12.2060776455177,15.5733686479304,16.3004172910856,15.6400600113056,0
0.8,0,1,-0.555473062243811,15.9317661932487,0,1.72280495860998,15.8823734440195,15.5202588320209,16.3492074512868,14.4032977784218,1
0.6,0,0,-1.69554524011611,13.1223653774023,0,-0.712960418074555,13.458837042596,12.2060776455177,13.5923682566493,12.899222326087,0
